#node	identifier	category	term ID	term description
PA0050	208964.PA0050	UniProt Keywords	KW-0732	Signal
rluB	208964.PA3179	GO Process	GO:0022613	Ribonucleoprotein complex biogenesis
rluB	208964.PA3179	GO Process	GO:0031118	rRNA pseudouridine synthesis
rluB	208964.PA3179	GO Process	GO:0034470	ncRNA processing
rluB	208964.PA3179	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rluB	208964.PA3179	GO Process	GO:0034660	ncRNA metabolic process
rluB	208964.PA3179	GO Process	GO:0042254	Ribosome biogenesis
rluB	208964.PA3179	GO Process	GO:0043170	Macromolecule metabolic process
rluB	208964.PA3179	GO Process	GO:0043412	Macromolecule modification
rluB	208964.PA3179	GO Process	GO:0044085	Cellular component biogenesis
rluB	208964.PA3179	GO Process	GO:0044237	Cellular metabolic process
rluB	208964.PA3179	GO Process	GO:0044238	Primary metabolic process
rluB	208964.PA3179	GO Process	GO:0046483	Heterocycle metabolic process
rluB	208964.PA3179	GO Process	GO:0071704	Organic substance metabolic process
rluB	208964.PA3179	GO Process	GO:0071840	Cellular component organization or biogenesis
rluB	208964.PA3179	GO Process	GO:0090304	Nucleic acid metabolic process
rluB	208964.PA3179	GO Process	GO:1901360	Organic cyclic compound metabolic process
rluB	208964.PA3179	GO Function	GO:0003676	Nucleic acid binding
rluB	208964.PA3179	GO Function	GO:0003723	RNA binding
rluB	208964.PA3179	GO Function	GO:0003824	Catalytic activity
rluB	208964.PA3179	GO Function	GO:0005488	Binding
rluB	208964.PA3179	GO Function	GO:0009982	Pseudouridine synthase activity
rluB	208964.PA3179	GO Function	GO:0016853	Isomerase activity
rluB	208964.PA3179	GO Function	GO:0016866	Intramolecular transferase activity
rluB	208964.PA3179	GO Function	GO:0097159	Organic cyclic compound binding
rluB	208964.PA3179	GO Function	GO:0120159	rRNA pseudouridine synthase activity
rluB	208964.PA3179	GO Function	GO:0140098	Catalytic activity, acting on RNA
rluB	208964.PA3179	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
rluB	208964.PA3179	GO Function	GO:1901363	Heterocyclic compound binding
rluB	208964.PA3179	STRING clusters	CL:782	Mixed, incl. Ion transporter-like, CBS domain, and Chromosome segregation
rluB	208964.PA3179	STRING clusters	CL:783	Pseudouridine synthase, RsuA/RluB/E/F, and Chromosome segregation
rluB	208964.PA3179	COMPARTMENTS	GOCC:0005622	Intracellular
rluB	208964.PA3179	COMPARTMENTS	GOCC:0005737	Cytoplasm
rluB	208964.PA3179	COMPARTMENTS	GOCC:0005829	Cytosol
rluB	208964.PA3179	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rluB	208964.PA3179	UniProt Keywords	KW-0413	Isomerase
rluB	208964.PA3179	UniProt Keywords	KW-0694	RNA-binding
rluB	208964.PA3179	UniProt Keywords	KW-0698	rRNA processing
rluB	208964.PA3179	Pfam	PF00849	RNA pseudouridylate synthase
rluB	208964.PA3179	InterPro	IPR000748	Pseudouridine synthase, RsuA/RluB/E/F
rluB	208964.PA3179	InterPro	IPR002942	RNA-binding S4 domain
rluB	208964.PA3179	InterPro	IPR006145	Pseudouridine synthase, RsuA/RluA-like
rluB	208964.PA3179	InterPro	IPR018496	Pseudouridine synthase, RsuA/RluB/E/F, conserved site
rluB	208964.PA3179	InterPro	IPR020094	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal
rluB	208964.PA3179	InterPro	IPR020103	Pseudouridine synthase, catalytic domain superfamily
rluB	208964.PA3179	InterPro	IPR036986	RNA-binding S4 domain superfamily
rluB	208964.PA3179	InterPro	IPR042092	Pseudouridine synthase, RsuA/RluB/E/F, catalytic domain
rluB	208964.PA3179	SMART	SM00363	S4 RNA-binding domain
rplD	208964.PA4262	GO Process	GO:0006412	Translation
rplD	208964.PA4262	GO Process	GO:0006518	Peptide metabolic process
rplD	208964.PA4262	GO Process	GO:0006807	Nitrogen compound metabolic process
rplD	208964.PA4262	GO Process	GO:0008152	Metabolic process
rplD	208964.PA4262	GO Process	GO:0009058	Biosynthetic process
rplD	208964.PA4262	GO Process	GO:0009059	Macromolecule biosynthetic process
rplD	208964.PA4262	GO Process	GO:0009987	Cellular process
rplD	208964.PA4262	GO Process	GO:0010467	Gene expression
rplD	208964.PA4262	GO Process	GO:0019538	Protein metabolic process
rplD	208964.PA4262	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rplD	208964.PA4262	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rplD	208964.PA4262	GO Process	GO:0043043	Peptide biosynthetic process
rplD	208964.PA4262	GO Process	GO:0043170	Macromolecule metabolic process
rplD	208964.PA4262	GO Process	GO:0043603	Cellular amide metabolic process
rplD	208964.PA4262	GO Process	GO:0043604	Amide biosynthetic process
rplD	208964.PA4262	GO Process	GO:0044237	Cellular metabolic process
rplD	208964.PA4262	GO Process	GO:0044238	Primary metabolic process
rplD	208964.PA4262	GO Process	GO:0044249	Cellular biosynthetic process
rplD	208964.PA4262	GO Process	GO:0044260	Cellular macromolecule metabolic process
rplD	208964.PA4262	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rplD	208964.PA4262	GO Process	GO:0071704	Organic substance metabolic process
rplD	208964.PA4262	GO Process	GO:1901564	Organonitrogen compound metabolic process
rplD	208964.PA4262	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rplD	208964.PA4262	GO Process	GO:1901576	Organic substance biosynthetic process
rplD	208964.PA4262	GO Function	GO:0003676	Nucleic acid binding
rplD	208964.PA4262	GO Function	GO:0003723	RNA binding
rplD	208964.PA4262	GO Function	GO:0003735	Structural constituent of ribosome
rplD	208964.PA4262	GO Function	GO:0005198	Structural molecule activity
rplD	208964.PA4262	GO Function	GO:0005488	Binding
rplD	208964.PA4262	GO Function	GO:0019843	rRNA binding
rplD	208964.PA4262	GO Function	GO:0097159	Organic cyclic compound binding
rplD	208964.PA4262	GO Function	GO:1901363	Heterocyclic compound binding
rplD	208964.PA4262	GO Component	GO:0005622	Intracellular anatomical structure
rplD	208964.PA4262	GO Component	GO:0005737	Cytoplasm
rplD	208964.PA4262	GO Component	GO:0005840	Ribosome
rplD	208964.PA4262	GO Component	GO:0043226	Organelle
rplD	208964.PA4262	GO Component	GO:0043228	Non-membrane-bounded organelle
rplD	208964.PA4262	GO Component	GO:0043229	Intracellular organelle
rplD	208964.PA4262	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rplD	208964.PA4262	GO Component	GO:0110165	Cellular anatomical entity
rplD	208964.PA4262	STRING clusters	CL:63	Translation, and Protein export
rplD	208964.PA4262	STRING clusters	CL:64	Translation, and Protein export
rplD	208964.PA4262	STRING clusters	CL:65	Translation, and Protein export
rplD	208964.PA4262	STRING clusters	CL:66	Translation, and Proton-transporting ATP synthase complex
rplD	208964.PA4262	STRING clusters	CL:67	Translation, and Proton-transporting ATP synthase complex
rplD	208964.PA4262	STRING clusters	CL:69	Ribosome, and Translation regulator activity
rplD	208964.PA4262	STRING clusters	CL:70	Ribosome, and Translation regulator activity
rplD	208964.PA4262	STRING clusters	CL:72	Ribosome, and Translation regulator activity
rplD	208964.PA4262	STRING clusters	CL:75	Ribosome, and Translation regulator activity
rplD	208964.PA4262	STRING clusters	CL:78	Ribosome, and Translation protein, beta-barrel domain superfamily
rplD	208964.PA4262	STRING clusters	CL:80	Ribosome
rplD	208964.PA4262	STRING clusters	CL:84	Ribosome
rplD	208964.PA4262	STRING clusters	CL:88	Ribosome
rplD	208964.PA4262	STRING clusters	CL:90	Ribosomal subunit
rplD	208964.PA4262	STRING clusters	CL:93	Cytosolic large ribosomal subunit, and Small ribosomal subunit
rplD	208964.PA4262	STRING clusters	CL:96	rRNA-binding
rplD	208964.PA4262	KEGG	pae03010	Ribosome
rplD	208964.PA4262	COMPARTMENTS	GOCC:0005622	Intracellular
rplD	208964.PA4262	COMPARTMENTS	GOCC:0005737	Cytoplasm
rplD	208964.PA4262	COMPARTMENTS	GOCC:0005829	Cytosol
rplD	208964.PA4262	COMPARTMENTS	GOCC:0005840	Ribosome
rplD	208964.PA4262	COMPARTMENTS	GOCC:0005844	Polysome
rplD	208964.PA4262	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
rplD	208964.PA4262	COMPARTMENTS	GOCC:0022625	Cytosolic large ribosomal subunit
rplD	208964.PA4262	COMPARTMENTS	GOCC:0022626	Cytosolic ribosome
rplD	208964.PA4262	COMPARTMENTS	GOCC:0032991	Protein-containing complex
rplD	208964.PA4262	COMPARTMENTS	GOCC:0042788	Polysomal ribosome
rplD	208964.PA4262	COMPARTMENTS	GOCC:0043226	Organelle
rplD	208964.PA4262	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
rplD	208964.PA4262	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rplD	208964.PA4262	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
rplD	208964.PA4262	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
rplD	208964.PA4262	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rplD	208964.PA4262	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
rplD	208964.PA4262	UniProt Keywords	KW-0687	Ribonucleoprotein
rplD	208964.PA4262	UniProt Keywords	KW-0689	Ribosomal protein
rplD	208964.PA4262	UniProt Keywords	KW-0694	RNA-binding
rplD	208964.PA4262	UniProt Keywords	KW-0699	rRNA-binding
rplD	208964.PA4262	Pfam	PF00573	Ribosomal protein L4/L1 family
rplD	208964.PA4262	InterPro	IPR002136	Ribosomal protein L4/L1e
rplD	208964.PA4262	InterPro	IPR013005	50S ribosomal protein uL4
rplD	208964.PA4262	InterPro	IPR023574	Ribosomal protein L4 domain superfamily
rplI	208964.PA4932	GO Process	GO:0006412	Translation
rplI	208964.PA4932	GO Process	GO:0006518	Peptide metabolic process
rplI	208964.PA4932	GO Process	GO:0006807	Nitrogen compound metabolic process
rplI	208964.PA4932	GO Process	GO:0008152	Metabolic process
rplI	208964.PA4932	GO Process	GO:0009058	Biosynthetic process
rplI	208964.PA4932	GO Process	GO:0009059	Macromolecule biosynthetic process
rplI	208964.PA4932	GO Process	GO:0009987	Cellular process
rplI	208964.PA4932	GO Process	GO:0010467	Gene expression
rplI	208964.PA4932	GO Process	GO:0019538	Protein metabolic process
rplI	208964.PA4932	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rplI	208964.PA4932	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rplI	208964.PA4932	GO Process	GO:0043043	Peptide biosynthetic process
rplI	208964.PA4932	GO Process	GO:0043170	Macromolecule metabolic process
rplI	208964.PA4932	GO Process	GO:0043603	Cellular amide metabolic process
rplI	208964.PA4932	GO Process	GO:0043604	Amide biosynthetic process
rplI	208964.PA4932	GO Process	GO:0044237	Cellular metabolic process
rplI	208964.PA4932	GO Process	GO:0044238	Primary metabolic process
rplI	208964.PA4932	GO Process	GO:0044249	Cellular biosynthetic process
rplI	208964.PA4932	GO Process	GO:0044260	Cellular macromolecule metabolic process
rplI	208964.PA4932	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rplI	208964.PA4932	GO Process	GO:0071704	Organic substance metabolic process
rplI	208964.PA4932	GO Process	GO:1901564	Organonitrogen compound metabolic process
rplI	208964.PA4932	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rplI	208964.PA4932	GO Process	GO:1901576	Organic substance biosynthetic process
rplI	208964.PA4932	GO Function	GO:0003676	Nucleic acid binding
rplI	208964.PA4932	GO Function	GO:0003723	RNA binding
rplI	208964.PA4932	GO Function	GO:0003735	Structural constituent of ribosome
rplI	208964.PA4932	GO Function	GO:0005198	Structural molecule activity
rplI	208964.PA4932	GO Function	GO:0005488	Binding
rplI	208964.PA4932	GO Function	GO:0019843	rRNA binding
rplI	208964.PA4932	GO Function	GO:0097159	Organic cyclic compound binding
rplI	208964.PA4932	GO Function	GO:1901363	Heterocyclic compound binding
rplI	208964.PA4932	GO Component	GO:0005622	Intracellular anatomical structure
rplI	208964.PA4932	GO Component	GO:0005737	Cytoplasm
rplI	208964.PA4932	GO Component	GO:0005829	Cytosol
rplI	208964.PA4932	GO Component	GO:0005840	Ribosome
rplI	208964.PA4932	GO Component	GO:0015934	Large ribosomal subunit
rplI	208964.PA4932	GO Component	GO:0022625	Cytosolic large ribosomal subunit
rplI	208964.PA4932	GO Component	GO:0022626	Cytosolic ribosome
rplI	208964.PA4932	GO Component	GO:0032991	Protein-containing complex
rplI	208964.PA4932	GO Component	GO:0043226	Organelle
rplI	208964.PA4932	GO Component	GO:0043228	Non-membrane-bounded organelle
rplI	208964.PA4932	GO Component	GO:0043229	Intracellular organelle
rplI	208964.PA4932	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rplI	208964.PA4932	GO Component	GO:0044391	Ribosomal subunit
rplI	208964.PA4932	GO Component	GO:0110165	Cellular anatomical entity
rplI	208964.PA4932	GO Component	GO:1990904	Ribonucleoprotein complex
rplI	208964.PA4932	STRING clusters	CL:63	Translation, and Protein export
rplI	208964.PA4932	STRING clusters	CL:64	Translation, and Protein export
rplI	208964.PA4932	STRING clusters	CL:65	Translation, and Protein export
rplI	208964.PA4932	STRING clusters	CL:66	Translation, and Proton-transporting ATP synthase complex
rplI	208964.PA4932	STRING clusters	CL:67	Translation, and Proton-transporting ATP synthase complex
rplI	208964.PA4932	STRING clusters	CL:69	Ribosome, and Translation regulator activity
rplI	208964.PA4932	STRING clusters	CL:70	Ribosome, and Translation regulator activity
rplI	208964.PA4932	STRING clusters	CL:72	Ribosome, and Translation regulator activity
rplI	208964.PA4932	STRING clusters	CL:75	Ribosome, and Translation regulator activity
rplI	208964.PA4932	STRING clusters	CL:78	Ribosome, and Translation protein, beta-barrel domain superfamily
rplI	208964.PA4932	STRING clusters	CL:80	Ribosome
rplI	208964.PA4932	STRING clusters	CL:84	Ribosome
rplI	208964.PA4932	STRING clusters	CL:88	Ribosome
rplI	208964.PA4932	STRING clusters	CL:90	Ribosomal subunit
rplI	208964.PA4932	KEGG	pae03010	Ribosome
rplI	208964.PA4932	COMPARTMENTS	GOCC:0005622	Intracellular
rplI	208964.PA4932	COMPARTMENTS	GOCC:0005840	Ribosome
rplI	208964.PA4932	COMPARTMENTS	GOCC:0043226	Organelle
rplI	208964.PA4932	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
rplI	208964.PA4932	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rplI	208964.PA4932	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
rplI	208964.PA4932	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rplI	208964.PA4932	UniProt Keywords	KW-0687	Ribonucleoprotein
rplI	208964.PA4932	UniProt Keywords	KW-0689	Ribosomal protein
rplI	208964.PA4932	UniProt Keywords	KW-0694	RNA-binding
rplI	208964.PA4932	UniProt Keywords	KW-0699	rRNA-binding
rplI	208964.PA4932	Pfam	PF01281	Ribosomal protein L9, N-terminal domain
rplI	208964.PA4932	Pfam	PF03948	Ribosomal protein L9, C-terminal domain
rplI	208964.PA4932	InterPro	IPR000244	Ribosomal protein L9
rplI	208964.PA4932	InterPro	IPR009027	Ribosomal protein L9/RNase H1, N-terminal
rplI	208964.PA4932	InterPro	IPR020069	Ribosomal protein L9, C-terminal
rplI	208964.PA4932	InterPro	IPR020070	Ribosomal protein L9, N-terminal
rplI	208964.PA4932	InterPro	IPR020594	Ribosomal protein L9, bacteria/chloroplast
rplI	208964.PA4932	InterPro	IPR036791	Ribosomal protein L9, C-terminal domain superfamily
rplI	208964.PA4932	InterPro	IPR036935	Ribosomal protein L9, N-terminal domain superfamily
rplS	208964.PA3742	GO Process	GO:0006412	Translation
rplS	208964.PA3742	GO Process	GO:0006518	Peptide metabolic process
rplS	208964.PA3742	GO Process	GO:0006807	Nitrogen compound metabolic process
rplS	208964.PA3742	GO Process	GO:0008152	Metabolic process
rplS	208964.PA3742	GO Process	GO:0009058	Biosynthetic process
rplS	208964.PA3742	GO Process	GO:0009059	Macromolecule biosynthetic process
rplS	208964.PA3742	GO Process	GO:0009987	Cellular process
rplS	208964.PA3742	GO Process	GO:0010467	Gene expression
rplS	208964.PA3742	GO Process	GO:0019538	Protein metabolic process
rplS	208964.PA3742	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rplS	208964.PA3742	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rplS	208964.PA3742	GO Process	GO:0043043	Peptide biosynthetic process
rplS	208964.PA3742	GO Process	GO:0043170	Macromolecule metabolic process
rplS	208964.PA3742	GO Process	GO:0043603	Cellular amide metabolic process
rplS	208964.PA3742	GO Process	GO:0043604	Amide biosynthetic process
rplS	208964.PA3742	GO Process	GO:0044237	Cellular metabolic process
rplS	208964.PA3742	GO Process	GO:0044238	Primary metabolic process
rplS	208964.PA3742	GO Process	GO:0044249	Cellular biosynthetic process
rplS	208964.PA3742	GO Process	GO:0044260	Cellular macromolecule metabolic process
rplS	208964.PA3742	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rplS	208964.PA3742	GO Process	GO:0071704	Organic substance metabolic process
rplS	208964.PA3742	GO Process	GO:1901564	Organonitrogen compound metabolic process
rplS	208964.PA3742	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rplS	208964.PA3742	GO Process	GO:1901576	Organic substance biosynthetic process
rplS	208964.PA3742	GO Function	GO:0003735	Structural constituent of ribosome
rplS	208964.PA3742	GO Function	GO:0005198	Structural molecule activity
rplS	208964.PA3742	GO Component	GO:0005622	Intracellular anatomical structure
rplS	208964.PA3742	GO Component	GO:0005737	Cytoplasm
rplS	208964.PA3742	GO Component	GO:0005829	Cytosol
rplS	208964.PA3742	GO Component	GO:0005840	Ribosome
rplS	208964.PA3742	GO Component	GO:0015934	Large ribosomal subunit
rplS	208964.PA3742	GO Component	GO:0022625	Cytosolic large ribosomal subunit
rplS	208964.PA3742	GO Component	GO:0022626	Cytosolic ribosome
